CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0-5,Child6-12,Child13-18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,DollarsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire
30111,51,100,11,S,F,M,5,Y,0,0,100,81000,M,5,E,0,1,53,1.03,2,16,A,0,3,0,0,0,3,0,0,0,N,0,170,154,107
15482,53,100,10,S,F,S,1,N,0,0,0,20000,U,9,O,1,8,20,0.56,1,93,1,0,0,0,1,0,1,0,0,0,N,0,94,94,57
6226,69,100,10,S,F,M,3,Y,65,55,45,13000,W,2,O,3,9,39,0.68,3,78,A,0,2,0,1,0,3,0,0,0,N,0,135,109,97
36806,38,100,5,S,F,S,2,Y,100,55,65,33000,W,2,E,0,10,23,0.64,2,63,M,0,1,0,0,0,1,0,0,0,N,0,64,63,28
16619,49,100,14,S,F,M,3,Y,65,45,100,66000,B,3,E,0,5,67,2.03,2,35,A,0,3,0,0,0,2,1,0,0,N,0,105,105,92
36606,30,100,4,S,M,M,4,Y,0,25,25,199000,W,5,E,0,10,66,1.83,1,66,A,0,1,0,0,0,1,0,0,0,N,0,66,66,30
43937,30,0,1,S,F,M,4,Y,100,100,0,105000,W,9,E,0,2,0,0,2,24,A,0,2,0,0,0,2,0,0,0,N,0,47,47,33
8289,53,100,14,S,M,M,5,Y,0,65,100,141000,H,6,O,2,10,67.98,0.51,5,81,1,0,0,0,2,0,2,0,0,0,N,0,81,81,45
37134,45,100,14,M,F,M,6,Y,100,100,100,136000,W,4,O,0,7,0,0.92,0,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,50
10042,62,100,14,S,F,M,3,Y,45,100,35,114000,W,4,E,3,5,55.94,0.39,3,64,0,1,1,1,1,0,3,1,0,0,N,0,111,111,75
14824,48,100,11,S,F,M,4,Y,65,100,65,158000,H,3,E,0,2,110.94,0.5,11,17,A,0,7,0,0,0,7,0,1,0,N,0,50,50,37
15665,58,100,4,S,F,M,2,U,25,0,25,66000,M,3,E,4,4,89.94,0.6,5,57,1,0,2,0,2,0,4,0,0,0,N,0,57,57,21
8624,68,100,14,S,F,S,6,N,25,0,45,44000,R,3,E,1,5,105.97,0.93,6,56,A,0,2,0,0,0,2,0,0,0,N,0,58,58,21
11314,52,100,14,S,F,M,5,Y,15,15,100,275000,B,9,A,4,2,120,0.89,7,1,A,0,3,0,0,1,2,0,0,0,N,0,227,80,51
25258,36,100,1,S,M,M,1,Y,0,0,100,30000,W,5,A,2,3,81.99,0.56,6,45,A,0,2,0,0,1,2,0,0,0,Y,1,120,118,71
30007,52,100,14,S,F,M,5,Y,100,45,45,54000,W,3,O,0,8,0,0.89,0,77,A,0,1,0,0,0,1,0,0,0,N,0,123,77,61
35731,40,100,8,S,F,M,4,Y,100,100,65,118000,H,5,A,0,1,37.8,0.48,6,4,A,0,3,0,0,2,1,0,0,0,N,0,27,27,13
19631,71,100,14,S,F,M,3,N,25,0,35,44000,R,3,O,0,6,0,0.83,0,68,A,0,1,0,0,0,1,0,0,0,N,0,68,68,57
12595,49,100,14,S,M,S,3,Y,0,0,100,62500,B,4,E,0,3,99,0.72,10,43,A,0,1,0,0,0,1,0,0,0,Y,5,172,43,16
44441,41,NA,8,S,U,M,3,U,0,0,0,62500,U,4,E,0,7,85,0.89,4,89,A,0,1,0,0,0,1,0,0,0,N,0,128,89,31
14398,65,100,14,S,F,M,3,Y,100,100,35,69000,W,4,C,2,10,26,0.55,2,112,M,1,1,0,0,0,1,1,0,0,N,0,114,112,66
8404,53,100,14,S,M,M,4,Y,65,0,100,123000,B,5,E,2,4,26.5,0.37,2,83,0,0,1,0,0,0,1,0,0,0,N,0,84,59,35
6359,50,100,14,S,F,M,4,Y,0,100,100,30000,W,4,O,0,4,31,1.29,2,49,4,0,1,0,1,0,2,0,0,0,N,0,126,126,114
18003,40,100,5,S,F,M,2,Y,100,45,75,95000,U,4,E,0,4,43,0.72,4,42,A,0,1,0,0,0,1,0,0,0,N,0,125,42,29
30383,42,100,10,S,F,S,3,Y,65,100,100,160000,M,5,O,0,8,85,1.77,7,88,A,0,1,0,0,0,2,0,0,0,N,0,158,88,80
30724,64,100,4,M,F,S,2,N,0,0,0,12500,W,3,O,0,6,104,2.36,4,92,A,0,1,0,0,0,1,0,0,0,N,0,145,92,78
20592,52,100,9,S,F,M,1,Y,45,65,100,5000,B,5,O,0,5,11.99,0.54,2,60,A,0,2,0,0,0,2,0,0,0,N,0,60,60,47
19917,75,100,14,M,M,M,3,N,15,0,35,60000,R,5,O,0,9,15,0.74,1,70,A,0,2,0,0,0,2,0,0,0,N,0,74,74,61
20019,68,100,13,S,M,M,4,N,0,0,0,193000,W,9,E,0,5,44,0.96,3,48,A,0,3,0,0,0,3,0,0,0,N,0,48,48,41
26945,29,100,6,S,F,M,4,Y,100,100,65,47000,W,2,A,3,1,52.43,0.38,7,1,A,1,3,0,0,1,3,0,0,0,Y,1,71,35,23
28050,41,100,1,S,F,M,3,Y,0,45,100,46000,W,2,A,0,1,273,1.39,8,1,A,0,5,0,0,2,3,0,1,0,N,0,127,114,67
5676,79,100,8,M,M,S,1,Y,0,0,100,63000,R,3,O,0,15,47,NA,2,164,1,0,0,0,1,0,1,0,0,0,N,0,164,141,117
42234,43,0,10,S,F,M,4,Y,55,100,100,28000,M,2,E,1,9,46.46,0.5,3,88,K,0,1,1,1,0,3,0,1,0,Y,3,72,65,29
7841,52,100,11,S,F,M,3,N,45,55,45,157000,W,5,E,2,3,80,0.77,3,95,L,0,2,0,0,0,2,0,0,0,N,0,96,93,23
34106,52,100,7,S,F,S,2,Y,0,0,100,20000,W,3,O,0,6,46,0.96,2,76,A,0,1,0,0,0,1,0,0,0,N,0,99,76,51
2446,73,100,14,S,F,S,2,N,15,0,35,157000,W,9,O,3,15,66,NA,15,132,M,0,1,0,0,0,1,0,0,0,N,0,409,132,61
16217,71,100,7,S,F,S,2,N,45,35,15,38000,W,2,A,3,3,54,0.38,3,54,K,0,1,1,0,1,1,0,0,0,N,0,54,52,15
5048,50,100,11,S,U,M,3,Y,0,100,100,162500,W,5,O,1,12,45.5,0.79,3,131,A,0,1,0,0,0,2,0,0,0,N,0,198,131,107
88,74,20,1,M,F,S,1,N,0,0,0,62500,R,5,O,1,7,20,0.56,1,83,2,0,0,0,1,0,1,0,0,0,N,0,84,84,47
3590,60,100,6,S,F,M,2,N,0,0,35,117000,M,6,O,1,13,19,0.79,1,NA,1,0,0,0,1,0,1,0,0,0,N,0,124,124,100
35722,34,100,10,S,F,M,3,Y,100,100,0,54000,B,2,O,0,2,0.49,0.62,1,62,0,0,2,0,1,0,3,0,0,0,Y,1,62,62,48
23275,45,100,5,S,F,S,1,Y,0,100,0,62500,M,4,E,7,5,135.97,0.26,10,64,0,1,2,0,1,0,4,0,1,0,N,0,234,136,54
29400,67,100,14,S,M,M,3,Y,25,0,35,62000,U,2,C,0,12,94.66,NA,6,131,4,2,1,0,1,0,2,2,0,0,N,0,202,135,107
15695,50,100,8,S,F,M,4,Y,45,55,45,246000,W,4,O,1,6,20,0.78,1,81,A,0,1,0,1,0,2,0,0,0,N,0,81,81,68
24343,43,100,8,S,F,M,4,Y,65,100,100,104000,W,4,O,1,15,19,0.79,1,NA,1,0,0,0,1,0,2,0,0,0,N,0,132,132,107
22261,44,100,14,S,F,M,3,Y,65,0,100,176000,H,4,O,3,9,135.83,0.61,9,106,2,0,1,0,3,0,4,0,0,0,N,0,256,108,71
44387,53,NA,14,M,M,U,2,U,0,0,0,33134,U,2,E,0,1,0,0,1,20,A,0,1,0,0,0,1,0,0,0,N,0,20,20,7
13642,72,100,14,S,F,M,5,N,45,45,45,140000,R,4,E,1,4,73.19,0.52,7,56,A,0,3,0,0,0,3,0,0,0,Y,2,278,66,35
26423,45,100,8,S,F,S,5,Y,25,55,100,77000,M,3,O,1,8,20,0.56,1,99,4,0,0,0,1,0,1,0,0,0,N,0,102,102,64
139,64,20,3,M,F,S,1,U,45,0,35,5000,U,5,O,0,6,45,0.94,1,109,A,0,1,0,0,0,2,0,0,0,N,0,109,109,73
23178,44,100,6,S,F,S,3,Y,100,100,100,5.00E+05,U,9,O,4,7,395.41,0.92,24,82,A,0,2,0,2,0,4,0,0,0,Y,23,224,110,97
7920,70,100,14,S,F,M,5,N,25,15,45,68000,R,3,E,1,5,20,0.44,1,35,S,0,2,0,0,0,1,0,1,0,N,0,100,45,32
31941,49,100,1,M,F,M,2,N,15,25,35,24000,W,2,A,1,2,193.91,1.49,8,12,A,0,4,0,1,1,4,0,0,0,N,0,138,101,74
18361,66,100,11,S,M,M,3,Y,100,100,35,56000,U,3,O,0,10,63,1.75,3,99,A,0,1,0,0,0,1,0,0,0,N,0,121,99,85
29597,52,100,1,S,F,S,2,Y,100,45,25,61000,M,6,B,0,10,88,1.03,3,96,A,2,1,0,0,0,1,1,1,0,N,0,150,96,59
27687,33,100,1,S,F,S,3,Y,15,25,35,1.00E+05,W,8,O,0,5,29.95,1.3,2,55,A,0,1,0,1,0,2,0,0,0,N,0,55,55,39
3485,55,100,14,S,F,M,2,N,45,0,35,107000,M,4,E,5,6,161.6,0.79,18,76,A,0,3,1,0,0,4,0,0,0,N,0,372,76,23
9805,50,100,14,S,F,M,3,Y,100,100,100,140000,W,4,E,0,2,56.91,0.44,4,14,A,2,4,0,1,0,5,2,0,0,N,0,300,41,25
6932,50,100,14,S,F,M,5,Y,45,55,100,88000,M,4,B,1,4,44.97,0.26,3,93,0,1,2,0,1,0,3,0,1,0,N,0,286,95,59
8175,54,100,8,S,F,M,2,N,25,0,45,134000,W,7,A,0,2,214,1.26,10,6,A,0,4,0,0,1,3,0,0,0,N,0,93,66,20
3641,76,100,12,S,F,S,2,N,0,0,0,62500,R,9,O,1,12,19,0.79,1,117,3,0,0,0,1,0,1,0,0,0,N,0,123,123,95
25015,47,100,1,S,F,M,3,Y,25,15,100,104000,M,3,O,0,13,38,NA,1,163,3,0,0,0,1,0,1,0,0,0,N,0,166,143,117
6282,73,100,14,S,M,M,4,N,45,35,35,107000,U,9,O,2,7,33,0.55,2,99,A,0,1,0,0,0,1,0,0,0,N,0,131,99,63
11028,54,100,14,S,F,M,6,Y,45,45,100,27000,U,9,O,2,14,73,0.79,3,131,A,0,1,0,0,0,1,0,0,0,N,0,240,131,82
11618,51,100,2,S,F,M,2,U,25,15,45,211000,W,7,B,1,6,20,0.28,1,NA,0,1,0,0,1,0,1,0,1,0,N,0,106,106,70
35356,72,100,1,S,M,M,3,N,0,0,15,187000,R,5,O,0,2,22,0.61,1,76,F,0,0,0,1,0,1,0,0,0,N,0,79,79,53
19345,40,100,5,S,F,M,3,Y,55,100,100,5.00E+05,M,9,E,0,5,0,0.8,0,31,A,0,2,0,0,0,2,0,0,0,N,0,90,31,13
33387,74,100,14,S,F,S,2,N,25,0,35,5000,U,1,O,0,7,22,0.92,1,107,A,0,1,0,0,0,1,0,0,0,N,0,107,107,82
36617,70,100,5,M,M,M,4,N,25,0,45,136000,M,6,E,0,10,66,1.83,1,66,A,0,1,0,0,0,1,0,0,0,N,0,66,66,30
4287,68,100,14,S,F,M,3,N,35,0,35,78000,M,5,E,2,4,64.94,0.53,4,51,1,0,1,0,1,0,2,0,0,0,N,0,138,51,15
28388,74,100,10,S,F,S,2,N,35,0,35,5000,H,2,O,0,6,82,0.97,3,101,A,0,3,0,0,0,3,0,0,0,N,0,101,101,88
28769,50,100,14,S,F,M,5,Y,45,0,45,83000,W,5,O,0,10,38.97,1.3,3,61,A,0,2,1,0,0,3,0,0,0,N,0,61,61,49
6229,70,100,14,S,F,M,4,Y,45,45,100,110000,W,2,O,1,7,34,0.56,1,89,2,0,0,0,1,0,1,0,0,0,N,0,135,90,53
42426,42,0,5,S,M,M,3,Y,45,65,100,74000,M,4,O,0,6,10,0.42,1,99,3,0,0,0,1,0,1,0,0,0,N,0,101,101,76
41629,46,0,3,S,F,M,5,Y,100,100,100,62500,M,3,E,0,4,65.58,0.56,7,25,A,0,5,1,0,0,7,0,0,0,N,0,128,25,11
11373,62,100,4,S,F,M,5,Y,45,35,100,5000,W,1,O,2,8,54,0.54,4,87,M,0,1,0,0,0,1,0,0,0,N,0,286,87,40
12348,50,100,5,S,F,M,3,N,0,0,0,162500,M,5,C,3,12,80.82,NA,4,161,1,1,1,0,1,0,2,1,0,0,N,0,142,142,118
22436,46,100,4,S,F,M,6,Y,65,100,100,280000,W,9,E,2,2,178.78,0.83,12,6,A,1,4,0,1,0,5,1,0,0,Y,2,194,125,109
12213,67,100,14,S,F,M,6,Y,35,100,15,83000,W,3,O,5,10,109.36,0.65,6,100,A,0,1,2,1,0,4,0,0,0,Y,1,250,100,59
23976,40,100,9,S,F,M,5,Y,100,100,75,37000,W,1,E,3,5,183,1.22,10,27,A,0,1,0,2,0,3,0,1,0,Y,1,210,102,65
7467,62,100,5,S,F,M,3,N,45,0,25,155000,M,5,A,0,2,119,0.78,7,6,A,0,1,0,1,1,1,0,0,0,N,0,117,117,104
7521,72,100,14,S,F,S,5,Y,45,100,45,76000,M,2,O,1,6,47,0.5,4,74,K,0,1,1,1,0,3,0,0,0,N,0,114,114,78
43435,69,0,5,S,F,M,2,N,45,0,35,38000,M,4,E,0,4,45,0.73,3,35,2,0,0,0,1,0,1,0,0,0,Y,1,71,39,10
2631,59,100,12,S,F,M,4,Y,45,65,100,175000,U,9,B,0,12,105.47,0.3,10,123,A,1,2,0,0,0,2,0,1,0,Y,7,218,123,109
44233,39,0,7,S,F,S,2,Y,35,25,15,24000,W,4,E,0,4,0,0,1,25,A,0,1,0,0,0,1,0,0,0,N,0,25,25,11
35941,62,100,7,M,F,M,3,Y,25,0,35,150000,M,6,O,0,3,56.44,0.22,3,50,A,0,3,0,0,0,3,0,0,0,N,0,73,50,37
4714,77,100,14,S,F,M,3,N,45,55,45,143000,R,5,O,1,7,60,0.85,17,97,1,0,0,0,1,0,1,0,0,0,Y,4,360,98,71
37047,35,100,6,S,F,M,2,Y,100,55,65,83000,U,5,E,0,4,0,0.43,0,39,A,0,2,0,0,0,2,0,1,0,N,0,63,51,37
25388,43,100,14,S,F,M,6,Y,100,0,100,108000,W,3,O,1,6,20,0.56,1,NA,3,0,0,0,1,0,1,0,0,0,N,0,118,118,80
9534,73,100,14,S,M,M,4,N,45,45,35,138000,M,6,C,0,7,96.97,0.75,7,116,S,0,1,0,2,0,2,0,0,1,N,0,189,128,91
22690,46,100,9,S,F,M,4,Y,45,65,100,139000,U,3,O,0,12,48,0.79,8,123,M,0,1,0,0,0,2,0,0,0,N,0,234,123,73
7364,58,100,14,S,M,M,4,Y,45,100,35,9000,M,2,O,1,6,40.97,0.62,2,119,1,0,1,0,1,0,2,0,0,0,N,0,120,120,83
8153,74,100,5,M,F,M,3,N,0,0,0,20000,M,2,O,1,10,20,0.56,1,91,1,0,0,0,1,0,1,0,0,0,N,0,94,94,56
30050,43,100,6,S,F,S,1,N,15,55,45,60000,W,3,E,0,2,137.88,1.27,3,23,A,0,3,0,0,0,2,0,1,0,N,0,173,23,4
13781,64,100,9,S,F,M,6,Y,0,100,100,87500,W,7,E,0,5,404.63,0.49,9,44,1,0,3,0,1,0,4,0,0,0,N,0,227,46,8
10426,52,100,12,S,F,M,3,Y,45,45,45,90000,B,4,A,4,2,92.05,0.41,14,34,F,0,7,0,1,1,8,0,0,0,N,0,216,50,37
38113,47,100,12,S,F,M,3,Y,100,100,100,113000,M,2,B,0,3,12,0.27,2,52,0,1,2,0,0,0,2,0,1,0,N,0,52,52,39
1733,38,70,1,M,F,S,1,Y,0,0,0,87500,U,3,B,0,4,0,0.3,0,65,0,1,1,0,0,0,1,0,1,0,Y,1,65,65,49
32920,49,100,1,S,F,M,6,Y,0,0,100,42500,W,2,O,0,4,44,0.41,2,63,0,0,1,0,0,0,1,0,0,0,N,0,111,48,39
44058,40,0,1,S,F,M,4,Y,0,100,0,30000,U,4,E,0,4,10,0.69,1,41,A,0,2,0,0,0,2,0,0,0,N,0,41,41,21
112,56,20,7,M,F,S,2,U,15,0,35,28000,M,4,O,2,12,30.97,NA,2,137,1,0,0,0,2,0,2,0,0,0,N,0,138,138,114
18954,40,100,12,S,F,M,4,Y,100,100,100,96000,M,2,E,0,3,9.39,0.9,3,27,1,0,3,0,1,0,3,0,1,0,N,0,28,28,15
41905,59,0,7,M,F,S,4,Y,25,100,35,45000,U,3,E,0,5,108,2.25,4,27,A,0,1,0,0,0,1,0,0,0,N,0,62,27,14
9867,77,100,14,S,F,S,5,N,0,0,0,42000,M,3,O,1,15,19,NA,1,NA,1,0,0,0,1,0,1,0,0,0,N,0,142,142,117
29038,51,100,14,S,F,M,3,N,0,0,0,41000,M,3,O,0,6,83.97,0.83,6,83,A,0,2,0,0,0,2,0,0,0,N,0,258,83,70
43586,49,0,1,M,F,M,6,Y,100,55,100,39000,M,3,E,0,6,222,1.42,3,62,A,0,2,0,0,0,2,0,0,0,N,0,64,62,7
8219,54,100,14,S,F,M,4,Y,100,55,75,194000,U,9,E,1,5,31,0.21,2,65,0,2,0,0,1,0,1,1,1,0,N,0,70,70,31
43507,40,0,2,S,F,S,4,Y,100,100,100,85000,M,2,E,0,2,66,1.69,2,19,A,0,2,0,0,0,2,0,0,0,N,0,68,68,32
6345,68,100,10,S,F,S,3,N,45,55,35,116000,M,3,A,3,2,83.5,0.45,8,17,A,1,1,0,1,1,2,0,0,0,N,0,127,18,5
21954,47,100,13,M,F,M,6,Y,0,25,45,6000,M,2,E,0,3,0,0.56,0,25,A,0,1,0,0,0,1,0,0,0,N,0,25,25,12
21720,75,100,8,M,M,S,2,Y,15,0,35,34000,H,3,E,0,3,0,0,1,33,A,0,1,0,0,0,1,0,0,0,N,0,33,33,19
39156,31,100,8,S,M,S,5,Y,100,65,35,48000,H,2,E,0,5,66,1.83,1,41,A,0,1,0,0,0,1,0,0,0,N,0,41,41,4
22271,47,100,14,S,M,M,3,N,25,35,45,81000,W,3,O,1,8,74.9,0.83,6,72,A,0,2,1,0,0,3,0,0,0,N,0,165,72,60
32892,40,100,14,S,F,M,4,Y,100,100,100,158000,M,6,B,0,7,0,1.03,0,99,E,0,1,0,0,0,2,0,1,0,N,0,99,99,86
22920,42,100,14,S,F,M,2,Y,100,100,75,155000,W,6,E,1,8,75.99,0.7,5,82,A,0,3,0,0,0,4,0,0,0,N,0,111,111,83
12189,77,100,14,S,F,M,2,Y,45,100,25,87000,R,3,E,1,5,78.72,0.72,4,25,A,0,1,1,1,0,3,0,0,0,N,0,197,126,102
11867,64,100,7,S,F,M,3,Y,100,0,35,166000,W,6,E,0,2,19.97,0,2,48,F,1,1,0,1,0,2,1,0,0,N,0,48,48,35
16596,59,100,9,S,F,S,1,Y,45,55,35,43000,W,2,B,0,10,13.64,0.37,2,75,0,4,1,2,0,0,2,0,5,0,N,0,118,75,66
6937,57,100,5,S,F,M,2,N,0,55,45,106000,W,2,B,1,11,90.46,NA,12,145,A,1,1,0,0,0,1,0,1,0,N,0,493,145,97
44203,29,0,1,S,F,S,2,Y,35,100,15,23000,M,2,E,0,4,0,0,1,29,A,0,1,0,0,0,1,0,0,0,N,0,29,29,14
7063,60,100,11,S,F,M,6,Y,0,0,0,42500,M,3,A,0,2,73,0,5,1,A,1,1,0,1,1,1,1,0,0,N,0,228,134,98
11835,55,100,14,S,F,M,6,Y,0,45,100,82000,H,4,E,1,0,21,0.44,2,20,A,0,1,0,0,0,1,0,0,0,N,0,204,20,6
14336,69,100,11,S,F,S,1,N,25,0,35,115000,W,5,A,1,4,31.97,0,3,32,A,0,1,0,2,1,2,0,0,0,N,0,142,142,118
6251,49,100,3,S,F,M,2,Y,0,100,45,97000,M,5,O,0,15,28.5,0.79,2,NA,M,0,1,0,0,0,1,0,0,0,N,0,133,132,96
16865,59,100,12,S,F,S,5,N,45,45,45,13000,W,2,O,0,9,107.94,1.05,5,86,A,0,2,0,0,0,2,0,0,0,N,0,124,86,62
6270,67,100,11,S,F,S,4,N,45,65,35,14000,B,2,O,1,13,19,0.79,1,NA,1,0,0,0,1,0,1,0,0,0,N,0,132,132,107
43924,50,0,4,S,F,M,6,Y,25,25,45,68000,W,3,E,0,3,25,0.54,2,44,1,0,0,0,2,0,2,0,0,0,N,0,47,47,9
4413,71,100,14,S,F,M,2,N,0,0,0,87500,R,3,C,1,8,48,0.56,2,93,2,2,0,0,1,0,1,2,0,0,N,0,151,95,57
39738,31,100,4,S,F,S,1,U,25,25,35,23000,M,6,E,0,5,0,0.46,1,35,A,0,1,0,0,0,1,0,0,0,N,0,77,35,23
7230,57,100,11,M,F,S,1,N,25,0,25,5000,U,9,C,7,10,420.4,1.27,28,114,A,1,5,1,1,0,7,1,0,0,Y,11,409,138,114
1281,57,50,1,M,U,S,1,U,15,25,35,37000,W,3,E,0,1,196.88,1.19,7,22,A,0,7,0,0,0,7,0,0,0,N,0,35,35,24
42973,52,0,3,M,F,S,1,Y,0,0,15,15000,W,6,O,2,6,168.6,1.77,8,84,A,0,1,0,0,0,1,0,0,0,N,0,273,84,70
29972,38,100,6,S,F,M,3,Y,100,45,100,115000,W,4,O,0,5,88,0.81,6,46,A,0,3,0,0,0,3,0,0,0,N,0,173,46,43
34044,54,100,8,S,F,M,3,N,45,15,45,121000,M,9,O,0,7,0,0.92,0,101,A,0,1,0,0,0,1,0,0,0,N,0,101,101,88
22902,42,100,6,S,F,M,5,Y,100,100,100,193000,W,6,A,0,0,133.5,0.7,10,2,A,0,3,0,0,2,2,0,0,0,N,0,206,59,31
41036,53,0,5,S,F,M,3,U,35,45,45,71000,W,3,O,7,6,214.7,0.47,23,81,A,0,2,0,2,0,4,0,0,0,N,0,312,81,45
5127,75,100,14,S,F,M,6,Y,45,100,100,78000,R,2,O,0,8,22,0.92,1,NA,1,0,0,0,1,0,1,0,0,0,N,0,96,96,71
9002,62,100,14,S,F,M,2,N,45,45,45,28000,W,2,E,2,4,24.99,0.31,3,40,0,2,0,0,1,0,2,1,0,0,Y,1,51,50,14
41205,63,0,4,S,M,M,2,Y,0,0,0,112500,U,5,E,1,3,5.99,0.25,1,38,A,0,1,0,0,0,1,0,0,0,N,0,38,38,25
5772,54,100,14,S,F,M,1,N,15,0,45,17000,W,2,O,1,14,19,NA,2,137,1,0,0,0,1,0,1,0,0,0,N,0,159,138,113
36112,68,100,12,S,F,M,2,N,25,0,35,31000,M,4,O,0,9,22,0.92,1,72,A,0,1,0,0,0,1,0,0,0,N,0,72,72,48
19535,63,100,5,S,F,M,4,N,15,15,35,181000,W,6,O,0,7,22,0.81,1,78,A,0,1,0,0,0,1,0,0,0,N,0,83,78,47
3987,60,100,14,S,F,M,2,N,15,0,35,36000,W,2,O,2,7,141.68,0.79,8,118,A,0,2,1,0,0,3,0,0,0,N,0,261,118,93
32357,52,100,14,S,M,M,5,Y,0,45,75,128000,M,6,A,0,1,1,0.13,1,17,F,0,1,0,0,1,1,0,0,0,N,0,17,17,3
30408,46,100,14,S,F,M,4,Y,0,100,0,87500,B,1,C,0,6,9.5,0.43,1,75,G,1,1,0,0,0,1,1,0,0,N,0,158,75,61
29109,52,100,1,S,M,M,2,U,0,0,0,87500,U,5,C,2,6,204.71,0.82,13,104,0,1,3,0,2,0,5,1,0,0,Y,2,106,106,69
33542,39,100,5,S,F,M,4,Y,100,100,0,225000,W,7,E,0,3,12,0.31,2,47,A,0,2,0,0,0,2,0,1,0,N,0,47,47,33
25215,43,100,9,M,F,M,3,N,45,65,35,62000,H,2,B,0,1,19,0.63,1,15,S,0,1,0,1,0,1,0,1,0,N,0,121,121,97
1079,22,40,3,S,F,S,3,Y,45,25,15,16000,U,2,E,0,4,6,0.5,1,39,A,0,1,0,0,0,1,0,0,0,N,0,39,39,25
27542,46,100,1,S,F,S,4,Y,65,100,100,99000,W,7,E,0,3,17,0.68,2,39,A,0,3,0,0,0,2,0,1,0,N,0,49,39,24
33749,42,100,9,S,F,M,4,Y,0,100,100,73000,W,3,O,0,10,24,1,1,96,A,0,1,0,0,0,2,0,0,0,N,0,96,96,72
32148,48,100,14,S,M,M,6,Y,0,0,100,93000,M,3,O,0,11,9.5,0.79,1,123,A,0,0,0,0,0,1,0,0,0,N,0,123,123,111
42704,50,0,12,S,F,S,1,N,45,65,45,5000,W,2,O,0,4,35.95,0.6,3,58,A,0,3,0,0,0,3,0,0,0,N,0,58,58,45
40526,21,100,5,S,M,M,3,Y,100,0,35,76000,M,4,E,0,1,0,0,1,24,A,0,1,0,0,0,1,0,0,0,N,0,24,24,10
22363,34,100,1,S,F,M,5,Y,0,100,100,112500,H,5,B,3,4,196.78,0.19,19,88,0,6,2,0,0,0,2,4,2,0,N,0,433,88,76
27021,34,100,7,S,F,M,3,Y,100,0,0,20000,U,4,E,0,5,33,0.75,2,36,A,0,2,0,0,0,2,0,0,0,N,0,84,36,12
7784,52,100,14,S,F,S,3,Y,0,0,75,55000,W,4,O,0,8,52,1.13,2,85,1,0,0,0,1,0,1,0,0,0,N,0,105,86,58
5917,56,100,14,S,F,S,2,N,35,0,35,90000,M,2,E,4,2,113.05,0.61,7,77,0,1,1,1,1,0,3,0,1,0,N,0,120,120,81
17867,59,100,14,S,F,S,1,N,0,0,0,25000,B,5,O,0,12,13.97,1.16,1,132,A,0,1,0,0,0,1,0,0,0,N,0,132,132,119
26991,44,100,1,S,F,M,6,Y,15,100,45,117000,U,2,A,2,2,102,0.62,9,14,A,0,4,0,0,1,3,0,0,0,Y,2,31,31,17
38787,42,100,9,S,F,M,4,Y,100,100,65,174000,W,5,E,0,5,12,0.5,2,46,A,0,2,0,0,0,2,0,0,0,N,0,46,46,32
18199,51,100,12,M,F,S,2,Y,0,0,0,62500,B,4,O,0,12,32,0.79,2,129,A,0,1,0,0,0,1,0,0,0,N,0,230,129,104
36109,38,100,5,S,F,S,1,Y,55,65,85,102000,M,4,O,0,10,66,1.83,1,72,A,0,1,0,0,0,1,0,0,0,N,0,72,72,36
4438,58,100,14,S,F,M,6,Y,100,0,100,114000,M,5,C,1,1,20,0.43,1,89,S,0,0,0,1,0,1,1,0,0,N,0,166,90,53
36799,59,100,9,S,F,M,4,Y,100,0,35,50000,M,4,O,0,6,0.49,0.04,1,64,A,0,1,0,0,0,1,0,0,0,N,0,64,64,51
3165,49,100,11,S,F,M,4,N,0,0,0,326000,W,9,S,2,10,38,0.39,2,106,0,1,0,0,1,0,1,0,0,0,N,0,245,108,71
17944,22,100,11,S,F,M,6,Y,100,100,100,111000,W,4,E,0,3,39,0.72,2,50,A,0,2,0,0,0,2,0,0,0,N,0,129,129,104
8079,48,100,6,S,F,M,4,Y,100,100,45,73000,W,4,A,2,0,38.97,0.34,3,7,A,1,1,0,2,1,2,0,1,0,N,0,80,57,20
10514,57,100,9,S,F,M,3,U,45,0,15,145000,U,3,E,0,2,38.97,0.62,4,8,A,0,2,0,0,0,2,0,0,0,N,0,312,77,61
20558,51,100,7,S,F,M,3,Y,35,0,100,148000,M,5,E,0,4,20,0.48,2,34,A,0,2,0,0,0,2,0,0,0,N,0,60,60,48
1521,45,60,3,S,F,S,1,Y,35,45,45,18000,U,3,O,0,9,0,0.92,0,87,A,0,1,0,0,0,1,0,0,0,N,0,87,87,73
44625,46,NA,1,S,U,S,1,Y,100,0,0,87500,W,6,O,0,10,55,0.92,3,100,0,0,1,0,0,0,1,0,0,0,Y,1,113,98,53
