CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0-5,Child6-12,Child13-18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,DollarsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
211,40,20,1,M,F,S,2,Y,100,0,0,42500,W,6,E,0,3,2,0.17,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,30,0
212,32,20,2,M,F,M,3,Y,100,100,75,27000,U,4,E,0,5,23,0.77,1,44,0,1,1,0,0,0,1,0,1,0,N,0,44,44,27,0
213,69,20,7,M,F,S,2,Y,0,15,35,6000,M,1,E,0,3,7.49,0.62,1,42,A,0,1,0,0,0,1,0,0,0,N,0,42,42,28,0
214,23,20,6,M,F,S,4,Y,0,0,15,5000,U,8,E,0,3,0,0.58,0,25,A,0,1,0,0,0,1,0,0,0,N,0,41,25,12,0
215,50,20,4,M,F,S,2,Y,35,0,45,26000,W,2,A,0,0,122.75,1.75,3,20,A,0,2,0,0,1,1,0,0,0,N,0,116,39,13,0
216,47,20,1,M,F,S,1,U,15,15,15,9000,U,3,E,0,2,0,0.54,1,10,A,0,2,0,0,0,2,0,0,0,N,0,37,30,11,0
217,42,20,1,S,F,S,3,Y,100,15,15,29000,U,3,E,0,5,20,0.54,3,29,A,0,3,0,0,0,3,0,0,0,N,0,36,36,23,0
218,26,20,5,M,F,S,1,Y,55,65,35,5000,H,9,A,0,0,10,0.3,3,8,A,0,3,0,0,2,1,0,0,0,N,0,36,36,22,0
220,69,20,1,M,M,S,2,N,15,15,25,27000,U,3,E,0,5,0,0,1,34,A,0,1,0,0,0,1,0,0,0,N,0,34,34,20,0
221,47,20,1,M,F,S,1,U,25,0,25,5000,U,2,E,0,5,14,0.39,1,34,A,0,1,0,0,0,1,0,0,0,N,0,118,34,20,0
222,26,20,2,M,F,S,2,U,0,0,0,20000,U,6,E,0,4,0,0,1,32,A,0,1,0,0,0,1,0,0,0,N,0,32,32,18,0
223,32,20,1,S,M,S,2,U,25,15,15,72000,U,9,E,0,3,0,0.56,0,31,A,0,1,0,0,0,1,0,0,0,N,0,31,31,18,0
224,27,20,4,M,F,S,2,Y,100,100,35,5000,M,2,E,0,4,0,0.56,0,27,A,0,1,0,0,0,1,0,0,0,N,0,27,27,13,0
225,25,20,2,M,F,M,2,Y,45,35,25,58000,M,9,E,0,2,0,0,1,24,A,0,1,0,0,0,1,0,0,0,N,0,24,24,10,0
227,32,20,1,M,F,S,2,Y,100,25,25,64000,U,4,E,0,4,0,0.56,0,25,A,0,1,0,0,0,1,0,0,0,N,0,25,25,12,0
228,37,20,1,M,F,S,1,Y,35,25,15,26000,M,6,E,0,1,6,0.5,1,24,A,0,1,0,0,0,1,0,0,0,N,0,24,24,11,0
229,52,20,1,M,U,S,2,N,25,25,15,34000,M,2,E,0,2,12,0.37,2,23,I,0,1,0,1,0,2,0,0,0,N,0,23,23,11,0
230,71,20,3,M,F,S,1,N,15,0,35,31000,M,5,E,0,2,12,1,1,24,A,0,1,0,0,0,1,0,0,0,N,0,24,24,11,0
231,35,20,1,M,F,M,3,Y,100,15,15,37000,H,9,A,0,2,5,0.07,5,3,A,0,3,0,0,1,2,0,1,0,N,0,15,15,3,0
232,30,20,1,M,F,S,2,U,0,0,0,15000,U,4,E,0,2,0,0.42,0,20,A,0,1,0,0,0,1,0,0,0,N,0,20,20,7,0
233,22,20,14,M,F,S,2,U,45,65,35,21000,U,8,E,0,2,0,0,1,20,A,0,1,0,0,0,1,0,0,0,N,0,20,20,6,0
234,42,20,1,M,F,S,1,U,35,15,15,5000,W,2,E,0,2,24,1.71,2,12,A,0,1,0,0,0,1,0,0,0,N,0,18,12,9,0
235,27,20,4,M,F,S,3,Y,45,0,35,102000,U,3,E,0,0,0,0,1,18,A,0,1,0,0,0,1,0,0,0,N,0,18,18,4,0
236,27,20,1,M,U,S,1,N,0,15,0,31000,U,6,E,0,1,0,0,1,16,A,0,1,0,0,0,1,0,0,0,N,0,16,16,3,0
237,47,20,4,M,F,S,2,Y,45,65,45,5000,M,1,E,1,4,12.97,0.58,1,40,A,1,1,0,0,0,1,0,1,0,N,0,256,40,25,0
238,33,20,1,M,F,M,2,N,15,15,15,5000,M,3,E,4,6,61,0.5,4,96,L,0,1,0,1,0,2,0,0,0,N,0,324,99,63,0
239,32,20,3,M,F,S,2,U,15,15,25,17000,U,5,E,2,4,203.83,0.84,20,60,A,0,4,0,0,0,4,0,0,0,Y,2,270,60,3,1
240,40,20,1,S,F,S,4,Y,85,100,100,43000,U,2,E,0,4,44,0.68,3,55,A,0,2,0,0,0,3,0,0,0,Y,1,113,55,21,0
242,43,20,1,S,F,M,1,Y,0,0,100,30000,W,3,B,3,4,62.94,0.44,3,83,F,0,0,0,3,0,3,0,1,0,N,0,105,96,60,0
244,23,20,3,M,F,S,1,U,0,0,15,32000,U,4,O,0,12,47,0.79,4,141,1,0,0,0,1,0,1,0,0,0,N,0,169,121,84,0
245,27,20,1,M,F,S,1,U,35,15,15,5000,U,9,A,3,5,379.41,1.98,25,35,A,0,6,0,1,1,6,0,0,0,Y,8,312,160,115,0
246,39,20,14,M,U,S,2,U,0,0,0,87500,W,9,O,2,8,59.97,0.55,4,144,M,0,1,0,0,0,1,0,0,0,N,0,159,95,48,0
247,45,20,1,S,F,M,2,Y,25,15,25,6000,U,3,O,0,12,33.97,NA,2,149,1,0,0,0,1,0,1,0,0,0,N,0,155,151,119,0
248,44,20,3,M,F,S,2,Y,100,35,45,5000,U,2,A,0,0,96.82,1.2,8,0,A,0,3,0,1,1,3,0,0,0,Y,1,158,134,105,0
249,42,20,1,M,F,M,3,Y,100,25,35,9000,W,3,A,0,2,76,0.47,5,14,A,0,1,0,1,1,2,0,0,0,N,0,152,142,105,0
250,41,20,2,S,M,S,2,Y,25,100,45,9000,B,5,A,2,9,97.97,0.6,5,63,A,0,2,0,1,1,2,0,0,0,N,0,138,91,66,0
251,38,20,3,M,F,S,2,Y,0,0,0,20000,W,1,O,0,12,38,0.79,2,NA,L,0,1,0,0,0,1,0,0,0,N,0,133,130,85,0
252,37,20,1,M,U,S,1,U,0,0,0,87500,W,3,O,1,8,103.95,1.06,3,108,A,0,2,0,1,0,3,0,0,0,N,0,114,114,73,0
253,37,20,4,M,M,M,2,Y,100,100,0,62500,U,7,O,0,6,19,0.79,1,117,1,0,0,0,1,0,1,0,0,0,N,0,125,118,90,0
254,46,20,1,S,F,M,2,Y,25,25,100,34000,M,3,A,1,0,78.95,0.98,4,24,A,0,2,1,1,1,3,0,0,0,N,0,126,126,102,0
255,40,20,1,M,F,S,2,Y,100,25,15,16000,M,5,O,1,15,19,0.79,1,126,1,0,0,0,1,0,1,0,0,0,N,0,126,121,90,0
256,40,20,1,M,F,M,2,Y,15,100,15,90000,W,9,O,0,8,119.97,1.26,7,79,A,0,1,1,1,0,3,0,0,0,N,0,126,79,64,0
257,47,20,1,M,M,S,2,Y,45,25,35,22000,W,3,O,1,7,77.49,0.51,4,71,I,0,0,0,1,0,1,0,0,0,N,0,236,75,37,0
259,44,20,5,M,U,S,1,N,35,35,45,32000,M,9,C,1,15,33,0.79,3,123,A,1,1,0,0,0,1,1,0,0,N,0,288,123,97,0
260,40,20,1,M,F,M,4,Y,0,0,100,62500,U,4,E,0,7,106.97,0.69,4,74,A,1,1,0,0,0,2,0,1,0,N,0,122,74,18,0
262,43,20,3,M,U,M,1,Y,0,0,75,87500,U,2,B,2,7,91.5,0,7,163,0,1,2,0,0,0,2,0,1,0,N,0,277,163,115,0
263,36,20,1,M,F,M,2,Y,100,65,100,18000,M,5,O,1,10,20,0.56,1,92,2,0,0,0,1,0,2,0,0,0,N,0,94,94,57,0
266,38,20,3,M,F,S,1,Y,0,100,0,30000,U,5,O,1,10,22,0.51,1,106,2,0,0,0,1,0,2,0,0,0,N,0,108,108,71,0
268,32,20,4,M,M,S,2,U,15,15,15,35000,U,2,O,0,9,10,0.42,1,106,1,0,0,0,1,0,1,0,0,0,N,0,106,106,82,0
269,38,20,7,M,F,S,1,Y,0,0,0,20000,M,9,O,1,6,44,0.78,3,90,A,0,0,1,1,0,2,0,0,0,N,0,130,106,69,0
272,43,20,4,M,M,S,1,U,0,0,0,30000,W,2,B,1,10,53.97,0.69,4,90,A,1,2,0,0,0,2,0,1,0,N,0,102,94,66,0
273,37,20,1,M,F,S,2,Y,100,15,45,6000,U,9,O,1,6,20,0.56,1,100,2,0,0,0,1,0,1,0,0,0,N,0,102,102,65,0
275,41,20,1,S,F,M,2,U,0,35,45,77000,U,4,E,0,2,24.97,1.39,4,36,U,0,2,0,0,0,3,0,0,0,Y,1,102,102,96,0
276,32,20,4,M,F,M,2,Y,100,0,100,16000,U,4,O,0,7,10,0.42,1,100,0,0,0,0,1,0,1,0,0,0,Y,1,101,78,76,0
277,42,20,14,M,F,S,1,U,25,0,25,22000,U,7,O,1,10,38,0.58,2,97,1,0,0,0,2,0,2,0,0,0,N,0,99,99,63,0
278,33,20,2,S,M,S,1,U,35,15,15,20000,U,3,O,1,6,20,0.56,1,98,1,0,0,0,1,0,1,0,0,0,N,0,99,99,63,0
279,38,20,4,M,F,M,2,Y,15,45,100,5000,U,9,A,1,5,128.92,0.92,6,33,A,1,4,0,1,1,4,0,1,0,N,0,55,55,42,0
280,32,20,9,M,F,S,5,Y,0,100,100,87500,U,5,E,1,8,18.97,0.53,1,64,1,0,0,0,1,0,1,0,0,0,N,0,65,65,29,0
281,46,20,1,M,F,S,4,Y,100,100,100,13000,M,9,E,0,5,57,0.86,3,32,A,0,2,0,0,0,3,0,0,0,Y,1,95,74,44,0
282,33,20,1,M,M,S,1,U,0,0,0,42500,U,9,B,1,8,20,0.38,2,94,0,2,0,0,1,0,1,0,2,0,N,0,95,95,59,0
283,40,20,1,M,F,S,4,Y,0,100,100,20000,B,5,O,1,9,20,0.56,1,92,2,0,0,0,1,0,1,0,0,0,N,0,93,93,57,0
284,46,20,4,M,F,S,2,Y,45,75,15,6000,M,4,O,0,9,29,1.16,2,70,2,0,0,0,2,0,2,0,0,0,N,0,91,91,79,0
285,33,20,3,M,F,M,4,Y,100,100,0,42500,H,3,B,0,4,100.8,0.7,6,79,0,1,2,1,1,0,4,0,1,0,N,0,91,91,65,0
286,44,20,4,M,F,M,2,Y,100,25,15,68000,W,5,E,1,5,20,0.42,2,27,A,0,1,0,1,0,2,0,0,0,N,0,90,90,53,0
287,38,20,2,M,F,U,2,U,0,0,0,20000,U,5,E,0,6,42,0.88,2,73,A,0,1,0,0,0,1,0,0,0,N,0,85,73,35,0
288,28,20,1,M,F,S,1,Y,100,0,0,87500,U,3,O,1,7,20,0.65,1,65,A,0,1,0,1,0,2,0,0,0,N,0,84,84,47,0
289,46,20,1,M,F,S,1,U,15,0,45,13000,U,6,E,2,8,36.97,0.51,2,71,1,0,0,0,2,0,2,0,0,0,N,0,83,83,46,0
290,47,20,1,M,F,M,1,U,25,25,45,28000,B,3,E,0,3,49.31,0.57,6,39,A,0,3,0,1,0,4,0,0,0,N,0,81,81,68,0
291,28,20,1,S,F,M,2,Y,100,15,15,19000,M,2,E,1,0,42.97,0.93,3,13,A,0,1,0,1,0,2,0,0,0,Y,1,78,77,42,0
293,31,20,2,M,F,S,2,Y,100,55,65,17000,U,3,A,1,3,29,0.28,3,56,F,0,1,0,1,1,1,0,1,0,N,0,67,67,51,0
294,47,20,2,M,F,M,2,U,0,15,25,37000,U,6,O,1,7,20,0.57,1,73,2,0,0,0,1,0,1,0,0,0,N,0,74,74,39,0
295,28,20,5,M,F,S,3,U,45,15,15,69000,U,9,E,0,2,30.94,0.64,3,19,A,0,2,0,0,0,2,0,0,0,N,0,19,19,5,0
297,32,20,4,M,F,S,1,U,35,25,15,11000,U,6,E,0,0,22,0.76,2,6,A,0,1,0,1,0,2,0,0,0,N,0,71,71,47,0
298,40,20,7,M,F,S,1,Y,35,35,15,5000,U,5,E,1,7,19,0.53,1,65,6,0,0,0,1,0,1,0,0,0,N,0,69,69,31,0
299,26,20,4,M,F,S,1,Y,100,0,0,42500,B,3,E,1,1,43,0.37,3,17,F,1,2,0,0,0,2,0,2,0,N,0,69,69,19,0
300,43,20,1,M,F,M,3,Y,100,45,75,61000,M,3,E,2,1,58.97,0.64,4,38,F,0,1,0,2,0,3,0,0,1,Y,1,66,35,30,0
301,46,20,4,M,F,M,1,N,0,15,45,13000,B,2,E,1,5,48.97,0.67,3,34,A,1,1,0,1,0,2,1,0,0,N,0,66,66,30,0
302,31,20,7,M,F,S,2,U,0,0,0,62500,U,9,E,1,7,18.97,0.53,1,65,A,0,1,0,0,0,1,0,0,0,N,0,65,65,29,0
305,45,20,1,M,F,M,2,Y,45,15,35,38000,U,5,E,1,4,57.94,1.37,4,28,A,0,1,0,2,0,3,0,0,0,Y,1,36,28,11,0
306,26,20,1,M,F,M,2,U,0,0,0,42500,U,4,E,0,5,12,0.33,2,33,A,0,1,0,0,0,1,0,0,0,N,0,44,33,6,0
307,32,20,1,M,F,S,4,Y,25,75,25,22000,U,9,E,0,3,22,0.92,1,40,3,0,0,0,1,0,1,0,0,0,N,0,43,43,17,0
309,32,20,1,M,F,S,3,Y,100,25,15,16000,U,2,E,1,5,24,0.35,3,35,A,1,2,0,0,0,3,0,0,0,N,0,41,41,28,0
310,43,20,3,M,F,S,2,Y,75,100,45,5000,W,3,E,1,5,68.97,0.03,7,35,5,3,1,0,1,0,2,0,3,0,N,0,294,39,22,0
311,46,20,1,M,F,S,1,U,0,0,0,112500,U,4,E,1,3,34,0.47,2,38,A,0,2,0,0,0,2,0,0,0,N,0,101,38,15,0
312,35,20,1,S,F,S,1,U,45,15,15,54000,U,4,E,1,4,12,0.55,2,26,A,0,2,0,0,0,2,0,0,0,N,0,30,30,15,0
313,32,20,5,M,M,S,1,U,35,15,15,5000,U,5,A,0,2,49,0.71,4,17,A,0,2,0,0,1,1,0,0,0,N,0,29,29,3,0
314,32,20,4,M,F,S,1,Y,15,35,100,20000,W,2,A,1,0,43.94,0.83,2,4,I,0,1,0,2,1,2,0,0,0,N,0,28,28,13,0
315,42,20,1,M,F,S,2,Y,100,35,15,120000,U,8,A,2,1,37,0.31,5,2,A,0,3,0,0,2,1,0,1,0,N,0,53,53,37,0
316,77,20,10,M,F,S,1,N,0,0,0,15000,M,9,E,0,0,43.97,1.17,4,21,A,0,2,0,0,0,2,0,0,0,N,0,21,21,7,0
318,51,20,1,M,M,S,2,U,15,15,15,34000,U,4,A,5,6,162.07,0.49,10,71,A,0,2,0,1,2,1,0,0,0,N,0,251,119,83,0
319,50,20,1,M,F,S,2,Y,100,35,45,18000,B,5,O,0,10,44,0.79,3,63,A,0,1,0,0,0,1,0,0,0,N,0,250,63,39,0
323,51,20,1,M,F,M,2,N,0,0,0,62500,U,9,C,3,14,173.44,NA,12,134,A,1,1,0,0,0,1,1,0,0,Y,2,336,134,109,0
324,55,20,1,M,U,S,2,U,0,0,0,20000,R,1,O,0,6,94.97,0.85,7,105,1,0,0,0,1,0,1,0,0,0,N,0,233,106,94,0
325,62,20,8,M,F,S,2,U,0,0,0,62500,W,6,O,0,4,9.9,0.45,2,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,37,0
327,56,20,4,M,F,S,2,Y,35,15,25,32000,M,5,E,0,8,143.9,0.99,4,82,A,0,2,0,0,0,2,0,0,0,N,0,123,123,60,0
329,61,20,5,M,F,M,4,Y,25,0,35,5000,U,2,E,0,0,211.85,2.2,5,19,A,0,2,0,0,0,2,0,0,0,N,0,57,19,4,0
330,41,20,11,M,F,M,2,U,0,0,0,112500,H,2,O,0,10,32.99,0.92,2,76,A,0,2,0,0,0,2,0,0,0,N,0,222,76,61,0
331,71,20,1,M,F,S,3,U,15,0,35,42000,M,5,E,0,5,28.97,0.3,3,55,1,0,2,0,1,0,2,0,1,0,N,0,58,58,45,0
333,60,20,1,M,F,S,2,N,0,0,35,29000,M,1,A,0,0,233,1.33,9,6,A,0,3,0,0,1,2,0,0,0,N,0,64,64,16,0
334,22,20,2,S,F,S,6,Y,100,100,100,10000,M,3,E,0,5,294.91,1.33,12,51,A,0,4,0,0,0,3,0,1,0,N,0,150,51,31,0
335,63,20,2,M,F,S,3,Y,100,100,100,10000,U,2,E,0,4,63,0.6,5,29,A,0,3,0,0,0,4,0,0,0,N,0,78,29,12,0
336,55,20,1,M,U,M,3,Y,0,0,100,87500,U,2,B,0,4,151.94,1.43,9,41,S,0,3,0,0,0,2,0,1,0,N,0,169,109,95,0
338,58,20,3,M,F,S,3,Y,100,0,0,137500,W,9,O,0,7,60,0.83,5,97,A,0,1,0,0,0,1,0,0,0,Y,1,189,97,55,0
339,41,20,1,M,U,U,1,Y,0,100,100,30000,U,2,E,0,2,292.76,1.02,6,45,F,2,4,0,0,0,3,0,2,1,N,0,178,45,7,0
340,64,20,2,M,M,M,1,Y,100,0,0,187500,U,9,E,2,4,166.89,0.89,22,33,A,0,2,0,0,0,2,0,0,0,Y,3,385,33,4,0
341,61,20,3,M,M,M,3,Y,100,100,0,87500,U,6,O,1,7,19,0.53,2,117,1,0,0,0,1,0,1,0,0,0,N,0,141,119,82,0
342,50,20,1,M,F,S,1,Y,0,0,0,30000,M,9,O,0,7,0,0.83,0,107,1,0,0,0,1,0,1,0,0,0,N,0,179,109,85,0
343,70,20,7,M,F,S,1,N,35,0,35,5000,R,6,E,3,3,104.97,0.76,6,50,1,0,0,1,2,0,3,0,0,0,N,0,251,51,14,0
344,53,20,3,M,F,M,3,Y,25,0,100,43000,H,4,C,3,9,57.97,0.46,5,108,3,1,0,1,1,0,2,1,0,0,N,0,209,111,74,0
346,47,20,1,M,F,M,1,U,15,45,45,58000,U,6,O,0,4,49.49,0.68,3,48,A,0,1,0,1,0,2,0,0,0,N,0,154,49,36,0
347,51,20,1,S,F,S,3,Y,0,100,0,62500,U,1,E,0,2,19,0,2,24,A,1,1,0,0,0,2,0,1,0,N,0,152,24,11,0
348,43,20,1,M,M,M,2,Y,35,25,45,78000,U,3,E,0,5,83.46,1.82,3,25,A,0,2,0,1,0,3,0,0,0,N,0,123,123,99,0
349,37,20,1,M,F,S,2,Y,100,100,0,87500,M,4,O,0,10,65.94,0.8,4,119,A,0,2,0,0,0,2,0,0,0,N,0,147,128,101,0
350,53,20,1,M,F,S,2,U,0,0,15,34000,W,9,E,1,8,49.97,0.45,3,61,A,1,1,0,1,0,2,1,0,0,N,0,145,119,83,0
351,33,20,1,M,F,M,4,U,0,0,0,87500,B,2,B,0,11,176.28,NA,4,136,A,0,1,1,0,0,1,0,1,0,N,0,144,136,95,0
352,76,20,5,M,F,S,2,N,25,0,15,7000,U,3,O,0,12,29.95,NA,1,144,A,0,1,0,0,0,1,0,0,0,N,0,144,144,107,0
353,68,20,1,M,M,S,1,U,25,25,15,24000,M,9,E,0,5,85,1.83,1,39,A,0,1,0,0,0,1,0,0,0,N,0,143,39,3,0
354,59,20,10,M,F,S,1,U,0,0,0,15000,M,4,O,0,12,19,NA,1,NA,1,0,0,0,1,0,1,0,0,0,N,0,143,143,117,0
355,53,20,1,M,M,M,1,N,0,0,0,42500,U,2,A,0,1,39.5,1.14,3,14,A,0,2,0,0,1,1,0,0,0,N,0,142,104,91,0
356,45,20,1,M,F,S,2,Y,100,45,15,19000,U,3,A,0,1,57.51,0.53,2,116,F,0,0,1,0,1,1,0,0,0,N,0,140,116,94,0
357,48,20,2,M,M,S,1,U,0,0,0,137500,B,2,E,0,4,31.5,0.92,2,57,4,0,0,0,1,0,1,0,0,0,N,0,139,60,33,0
358,36,20,1,M,F,M,1,U,0,0,0,62500,M,7,O,0,7,79,1.67,5,104,A,0,1,0,0,0,1,0,0,0,N,0,138,104,78,0
359,70,20,1,M,F,M,2,N,15,15,25,12000,R,1,E,0,3,31.01,0.56,2,44,A,0,3,0,0,0,2,1,0,0,N,0,44,44,18,0
360,56,20,1,M,M,M,1,U,0,0,0,187500,U,9,O,0,11,62.47,NA,3,136,A,0,1,0,0,0,1,0,0,0,Y,2,159,136,112,0
361,31,20,2,M,F,S,1,Y,100,100,0,42500,W,4,B,0,7,117,0.93,4,104,F,0,3,0,0,0,3,0,1,0,N,0,109,109,67,0
362,34,20,1,M,F,S,2,Y,0,0,0,30000,U,3,O,0,15,80,NA,1,135,A,0,1,0,0,0,1,0,0,0,N,0,135,135,86,0
363,58,20,1,S,F,S,1,U,0,0,0,15000,M,4,O,0,15,19,NA,1,134,A,0,1,0,0,0,1,0,0,0,N,0,134,134,110,0
364,54,20,5,M,F,M,3,Y,35,15,15,5000,M,3,B,0,9,19,0,1,134,0,1,1,0,0,0,1,0,1,0,N,0,134,134,110,0
365,46,20,6,M,F,S,3,Y,0,0,0,42500,U,1,O,0,6,56,1.67,3,110,A,0,1,0,0,0,1,0,0,0,N,0,134,110,107,0
366,41,20,1,M,F,M,1,U,0,0,0,42500,M,2,O,0,13,19,NA,1,134,A,0,1,0,0,0,1,0,0,0,N,0,134,134,110,0
367,34,20,6,M,F,S,2,Y,100,100,15,21000,M,5,O,0,11,0,NA,0,131,1,0,0,0,1,0,1,0,0,0,N,0,132,132,119,0
368,58,20,1,M,F,M,2,Y,65,100,65,25000,U,2,O,2,8,37,0.66,2,117,1,0,0,0,2,0,2,0,0,0,N,0,119,119,82,0
369,52,20,6,M,F,S,1,U,15,15,15,13000,W,4,E,1,4,69.97,0.85,4,28,A,0,1,0,1,0,2,0,0,0,N,0,181,114,78,0
370,64,20,2,M,M,M,2,N,0,0,0,42500,M,2,O,0,13,19,0.79,1,122,A,0,1,0,0,0,1,0,0,0,N,0,195,122,86,0
372,23,20,3,M,F,S,4,Y,100,100,65,5000,M,2,A,0,9,19,0.63,1,125,F,0,0,0,1,1,1,0,0,0,N,0,128,128,102,0
374,58,20,3,M,F,S,1,N,0,0,0,15000,M,4,O,0,7,33,1.08,1,109,A,0,1,0,0,0,1,0,0,0,N,0,127,109,73,0
376,67,20,1,S,F,S,2,U,0,0,0,87500,U,2,O,0,8,57.91,1.93,3,119,A,0,2,0,0,0,2,0,0,0,N,0,125,125,113,0
377,55,20,1,M,F,S,2,U,0,0,0,42500,W,3,B,0,11,50.94,NA,3,185,1,2,0,0,1,0,1,1,1,0,N,0,141,141,116,0
380,24,20,1,M,F,S,1,U,0,0,45,8000,U,3,O,0,9,38,1.58,2,116,A,0,1,0,0,0,1,0,0,0,N,0,254,116,113,0
381,56,20,1,M,F,S,3,U,0,0,0,30000,B,9,E,0,3,223.78,0.88,9,35,A,0,4,0,1,0,5,0,0,0,N,0,322,117,105,0
382,53,20,1,M,F,S,1,U,0,0,0,42500,W,9,O,0,12,93.35,0,5,129,1,0,2,0,1,0,3,0,0,0,N,0,142,142,92,0
383,68,20,1,M,F,M,3,Y,0,0,100,62500,W,2,B,1,6,88.5,0.48,6,87,0,1,1,0,2,0,3,0,1,0,N,0,280,111,97,0
384,43,20,1,M,M,M,3,U,35,35,15,65000,U,7,O,0,14,80,1.67,1,132,A,0,1,0,0,0,1,0,0,0,N,0,132,132,83,0
387,58,20,1,M,F,M,2,N,0,0,0,15000,U,9,E,4,5,138.91,0.89,8,49,2,0,2,1,1,0,4,0,0,0,N,0,275,115,69,0
389,62,20,1,S,F,M,2,U,15,15,15,5000,W,5,E,7,5,294.87,0.71,17,39,1,0,2,0,4,0,6,0,0,0,N,0,186,40,11,0
390,27,20,1,M,M,S,2,U,25,15,15,29000,U,2,O,0,6,60,1.67,3,102,A,0,1,0,0,0,1,0,0,0,N,0,124,102,100,0
391,40,20,1,M,F,S,1,Y,0,0,0,87500,U,3,O,0,6,0,0.88,0,102,1,0,0,0,1,0,1,0,0,0,N,0,123,103,85,0
392,63,20,1,M,M,M,2,N,15,25,15,42000,B,4,O,0,14,14,1.17,1,122,A,0,0,0,0,0,1,0,0,0,N,0,122,122,110,0
394,37,20,1,M,F,S,3,U,0,15,15,19000,U,3,O,0,11,19,1.58,NA,121,A,0,0,0,0,0,1,0,0,0,N,0,121,121,109,0
397,40,20,1,M,F,S,1,U,15,15,15,6000,H,3,O,0,13,19,0.79,1,120,3,0,0,0,1,0,1,0,0,0,N,0,123,123,97,0
398,54,20,1,M,F,S,1,Y,0,0,0,62500,M,1,B,0,9,48.94,1.5,3,117,S,0,3,0,0,0,2,0,1,0,N,0,119,119,95,0
403,44,20,1,M,M,S,1,U,35,15,15,24000,B,4,O,0,6,19,1.58,1,115,A,0,1,0,0,0,1,0,0,0,N,0,NA,115,102,0
405,68,20,1,M,F,S,1,N,15,0,25,22000,M,3,A,2,1,63.97,0.67,4,6,A,0,1,0,2,1,2,0,0,0,N,0,114,114,78,0
409,37,20,1,M,F,S,2,U,15,15,25,13000,U,9,O,0,9,20,0.56,1,81,2,0,0,0,1,0,1,0,0,0,N,0,82,82,45,0
410,56,20,1,M,M,M,2,N,0,0,0,87500,W,3,O,0,9,22,0.92,1,112,1,0,0,0,1,0,1,0,0,0,N,0,113,113,89,0
411,60,20,1,M,F,M,3,Y,0,0,0,30000,M,1,O,0,7,22,0.92,1,110,A,0,1,0,0,0,1,0,0,0,N,0,110,110,86,0
412,54,20,1,M,F,S,2,U,0,0,0,62500,M,4,O,0,9,39,0.92,2,204,3,0,0,0,1,0,1,0,0,0,N,0,225,110,84,0
413,42,20,1,M,F,M,1,Y,75,100,0,250000,U,2,O,0,7,30.97,0.65,2,108,F,0,1,0,1,0,3,0,0,0,N,0,133,109,85,0
414,35,20,2,M,F,S,1,U,0,0,0,62500,M,5,B,0,6,22,0.26,1,108,0,1,0,0,1,0,1,0,1,0,N,0,108,99,85,0
415,72,20,1,M,U,S,1,N,0,0,0,15000,U,3,O,0,6,51.99,1.24,3,76,A,0,2,0,0,0,2,0,0,0,N,0,76,76,61,0
416,55,20,1,S,F,S,2,Y,0,75,100,20000,B,9,O,0,10,33,0.92,1,109,A,0,1,0,0,0,1,0,0,0,N,0,109,109,73,0
417,58,20,1,M,F,S,1,U,0,0,0,62500,W,5,E,0,5,22,1.57,1,40,A,0,2,0,0,0,2,0,0,0,N,0,40,40,28,0
419,56,20,1,M,F,M,3,Y,0,0,0,54000,M,7,A,1,1,100.97,0.68,6,13,A,0,3,0,1,1,3,0,0,0,Y,1,105,86,64,0
420,52,20,1,M,F,S,2,Y,100,100,15,55000,U,7,O,0,8,29.94,1.25,2,92,A,0,1,0,0,0,1,0,0,0,N,0,105,92,79,0
421,42,20,1,S,M,S,1,Y,0,0,0,137500,U,5,O,0,6,22,0.92,1,105,A,0,1,0,0,0,1,0,0,0,N,0,105,105,80,0
422,43,20,2,M,F,S,2,U,25,15,45,66000,W,3,O,0,8,44,1.63,2,92,A,0,1,0,0,0,1,0,0,0,N,0,105,92,77,0
424,30,20,2,M,F,S,2,Y,35,100,15,29000,M,2,E,0,10,113.94,1.58,2,69,A,0,2,0,0,0,3,0,0,0,N,0,69,69,25,0
425,28,20,1,M,F,M,3,Y,100,100,65,86000,M,5,E,0,1,12,0.18,2,42,0,1,2,0,0,0,2,0,2,0,N,0,42,42,29,0
426,48,20,1,M,F,S,2,Y,0,0,0,30000,M,5,O,0,9,138,1.28,2,104,A,0,2,0,0,0,2,0,0,0,N,0,104,104,55,0
427,60,20,2,M,F,S,1,Y,35,15,100,5000,U,2,E,0,1,56,0.7,2,60,0,3,1,0,0,0,1,0,3,0,N,0,67,60,19,0
